province_code,province_name_cn,year,value,unit,indicator_key,indicator_label_cn,status,missing_reason,lineage_source_type,lineage_origin,lineage_ruling,lineage_is_demo
HUBEI,湖北,2021,50012.9,亿元,gdp_total,地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/24237.html,knife_665_y2021,false
HUBEI,湖北,2021,12.9,%,gdp_growth,GDP增速,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/24237.html,knife_665_y2021,false
HUBEI,湖北,2021,4661.67,亿元,primary_gdp,第一产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/24237.html,knife_665_y2021,false
HUBEI,湖北,2021,18952.9,亿元,secondary_gdp,第二产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/24237.html,knife_665_y2021,false
HUBEI,湖北,2021,26398.4,亿元,tertiary_gdp,第三产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/24237.html,knife_665_y2021,false
HUBEI,湖北,2021,86416,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/24237.html,knife_665_y2021,false
HUBEI,湖北,2021,3283.3,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/24237.html,knife_665_y2021,false
HUBEI,湖北,2021,21561.4,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/24237.html,knife_665_y2021,false
HUBEI,湖北,2021,21561.4,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/24237.html,knife_665_y2021,false
HUBEI,湖北,2021,5374.4,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/24237.html,knife_665_y2021,false
HUNAN,湖南,2021,,亿元,gdp_total,地区生产总值,DATA_MISSING,新增红线-1: 2021 公报 parse 未捕获 (沿用禁补零),DATA_MISSING,https://tjgb.hongheiku.com/sjtjgb/25100.html,knife_665_y2021,false
HUNAN,湖南,2021,,%,gdp_growth,GDP增速,DATA_MISSING,新增红线-1: 2021 公报 parse 未捕获 (沿用禁补零),DATA_MISSING,https://tjgb.hongheiku.com/sjtjgb/25100.html,knife_665_y2021,false
HUNAN,湖南,2021,,亿元,primary_gdp,第一产业增加值,DATA_MISSING,新增红线-1: 2021 公报 parse 未捕获 (沿用禁补零),DATA_MISSING,https://tjgb.hongheiku.com/sjtjgb/25100.html,knife_665_y2021,false
HUNAN,湖南,2021,,亿元,secondary_gdp,第二产业增加值,DATA_MISSING,新增红线-1: 2021 公报 parse 未捕获 (沿用禁补零),DATA_MISSING,https://tjgb.hongheiku.com/sjtjgb/25100.html,knife_665_y2021,false
HUNAN,湖南,2021,,亿元,tertiary_gdp,第三产业增加值,DATA_MISSING,新增红线-1: 2021 公报 parse 未捕获 (沿用禁补零),DATA_MISSING,https://tjgb.hongheiku.com/sjtjgb/25100.html,knife_665_y2021,false
HUNAN,湖南,2021,,元,gdp_percapita,人均地区生产总值,DATA_MISSING,新增红线-1: 2021 公报 parse 未捕获 (沿用禁补零),DATA_MISSING,https://tjgb.hongheiku.com/sjtjgb/25100.html,knife_665_y2021,false
HUNAN,湖南,2021,,亿元,fiscal_rev,一般公共预算收入,DATA_MISSING,新增红线-1: 2021 公报 parse 未捕获 (沿用禁补零),DATA_MISSING,https://tjgb.hongheiku.com/sjtjgb/25100.html,knife_665_y2021,false
HUNAN,湖南,2021,,亿元,fixed_asset,固定资产投资,DATA_MISSING,新增红线-1: 2021 公报 parse 未捕获 (沿用禁补零),DATA_MISSING,https://tjgb.hongheiku.com/sjtjgb/25100.html,knife_665_y2021,false
HUNAN,湖南,2021,,亿元,retail,社会消费品零售总额,DATA_MISSING,新增红线-1: 2021 公报 parse 未捕获 (沿用禁补零),DATA_MISSING,https://tjgb.hongheiku.com/sjtjgb/25100.html,knife_665_y2021,false
HUNAN,湖南,2021,,亿元,trade,进出口总额,DATA_MISSING,新增红线-1: 2021 公报 parse 未捕获 (沿用禁补零),DATA_MISSING,https://tjgb.hongheiku.com/sjtjgb/25100.html,knife_665_y2021,false
JIANGSU,江苏,2021,116364,亿元,gdp_total,地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/24199.html,knife_665_y2021,false
JIANGSU,江苏,2021,8.6,%,gdp_growth,GDP增速,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/24199.html,knife_665_y2021,false
JIANGSU,江苏,2021,4722.4,亿元,primary_gdp,第一产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/24199.html,knife_665_y2021,false
JIANGSU,江苏,2021,51775.4,亿元,secondary_gdp,第二产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/24199.html,knife_665_y2021,false
JIANGSU,江苏,2021,59866.4,亿元,tertiary_gdp,第三产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/24199.html,knife_665_y2021,false
JIANGSU,江苏,2021,137039,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/24199.html,knife_665_y2021,false
JIANGSU,江苏,2021,10015.2,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/24199.html,knife_665_y2021,false
JIANGSU,江苏,2021,42702.6,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/24199.html,knife_665_y2021,false
JIANGSU,江苏,2021,42702.6,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/24199.html,knife_665_y2021,false
JIANGSU,江苏,2021,52130.6,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/24199.html,knife_665_y2021,false
JILIN,吉林,2021,13235.5,亿元,gdp_total,地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/30339.html,knife_665_y2021,false
JILIN,吉林,2021,6.6,%,gdp_growth,GDP增速,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/30339.html,knife_665_y2021,false
JILIN,吉林,2021,1553.84,亿元,primary_gdp,第一产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/30339.html,knife_665_y2021,false
JILIN,吉林,2021,4768.28,亿元,secondary_gdp,第二产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/30339.html,knife_665_y2021,false
JILIN,吉林,2021,6913.4,亿元,tertiary_gdp,第三产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/30339.html,knife_665_y2021,false
JILIN,吉林,2021,,元,gdp_percapita,人均地区生产总值,DATA_MISSING,新增红线-1: 2021 公报 parse 未捕获 (沿用禁补零),DATA_MISSING,https://tjgb.hongheiku.com/sjtjgb/30339.html,knife_665_y2021,false
JILIN,吉林,2021,1143.97,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/30339.html,knife_665_y2021,false
JILIN,吉林,2021,,亿元,fixed_asset,固定资产投资,DATA_MISSING,新增红线-1: 2021 公报 parse 未捕获 (沿用禁补零),DATA_MISSING,https://tjgb.hongheiku.com/sjtjgb/30339.html,knife_665_y2021,false
JILIN,吉林,2021,4216.63,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/30339.html,knife_665_y2021,false
JILIN,吉林,2021,1503.77,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/30339.html,knife_665_y2021,false
LIAONING,辽宁,2021,27584.1,亿元,gdp_total,地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/27517.html,knife_665_y2021,false
LIAONING,辽宁,2021,5.8,%,gdp_growth,GDP增速,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/27517.html,knife_665_y2021,false
