province_code,province_name_cn,year,value,unit,indicator_key,indicator_label_cn,status,missing_reason,lineage_source_type,lineage_origin,lineage_ruling,lineage_is_demo
HEBEI,河北,2025,17622.4,亿元,secondary_gdp,第二产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68598.html,knife_665_y2025_10indicators,false
HEBEI,河北,2025,27168.3,亿元,tertiary_gdp,第三产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68598.html,knife_665_y2025_10indicators,false
HEBEI,河北,2025,66936.0,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68598.html,knife_665_y2025_10indicators,false
HEBEI,河北,2025,4398.6,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68598.html,knife_665_y2025_10indicators,false
HEBEI,河北,2025,6761.9,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68598.html,knife_665_y2025_10indicators,false
HEBEI,河北,2025,15483.2,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68598.html,knife_665_y2025_10indicators,false
HEBEI,河北,2025,6761.9,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68598.html,knife_665_y2025_10indicators,false
GUANGXI,广西,2025,29727.45,亿元,gdp_total,地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68499.html,knife_665_y2025_10indicators,false
GUANGXI,广西,2025,5.1,%,gdp_growth,地区生产总值增速,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68499.html,knife_665_y2025_10indicators,false
GUANGXI,广西,2025,4631.71,亿元,primary_gdp,第一产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68499.html,knife_665_y2025_10indicators,false
GUANGXI,广西,2025,9577.24,亿元,secondary_gdp,第二产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68499.html,knife_665_y2025_10indicators,false
GUANGXI,广西,2025,15518.5,亿元,tertiary_gdp,第三产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68499.html,knife_665_y2025_10indicators,false
GUANGXI,广西,2025,59443.0,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68499.html,knife_665_y2025_10indicators,false
GUANGXI,广西,2025,1922.05,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68499.html,knife_665_y2025_10indicators,false
GUANGXI,广西,2025,8123.58,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68499.html,knife_665_y2025_10indicators,false
GUANGXI,广西,2025,8396.3,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68499.html,knife_665_y2025_10indicators,false
GUANGXI,广西,2025,8192.62,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68499.html,knife_665_y2025_10indicators,false
NEI_MENGGU,内蒙古,2025,26710.3,亿元,gdp_total,地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68485.html,knife_665_y2025_10indicators,false
NEI_MENGGU,内蒙古,2025,4.7,%,gdp_growth,地区生产总值增速,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68485.html,knife_665_y2025_10indicators,false
NEI_MENGGU,内蒙古,2025,3036.8,亿元,primary_gdp,第一产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68485.html,knife_665_y2025_10indicators,false
NEI_MENGGU,内蒙古,2025,11292.7,亿元,secondary_gdp,第二产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68485.html,knife_665_y2025_10indicators,false
NEI_MENGGU,内蒙古,2025,12380.8,亿元,tertiary_gdp,第三产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68485.html,knife_665_y2025_10indicators,false
NEI_MENGGU,内蒙古,2025,112181.0,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68485.html,knife_665_y2025_10indicators,false
NEI_MENGGU,内蒙古,2025,3005.2,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68485.html,knife_665_y2025_10indicators,false
NEI_MENGGU,内蒙古,2025,868.6,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68485.html,knife_665_y2025_10indicators,false
NEI_MENGGU,内蒙古,2025,2209.6,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68485.html,knife_665_y2025_10indicators,false
XIZANG,西藏,2025,3031.89,亿元,gdp_total,地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68383.html,knife_665_y2025_10indicators,false
XIZANG,西藏,2025,7.0,%,gdp_growth,地区生产总值增速,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68383.html,knife_665_y2025_10indicators,false
XIZANG,西藏,2025,283.51,亿元,primary_gdp,第一产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68383.html,knife_665_y2025_10indicators,false
XIZANG,西藏,2025,1156.24,亿元,secondary_gdp,第二产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68383.html,knife_665_y2025_10indicators,false
XIZANG,西藏,2025,1592.14,亿元,tertiary_gdp,第三产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68383.html,knife_665_y2025_10indicators,false
XIZANG,西藏,2025,81502.0,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68383.html,knife_665_y2025_10indicators,false
XIZANG,西藏,2025,317.9,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68383.html,knife_665_y2025_10indicators,false
XIZANG,西藏,2025,40.32,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68383.html,knife_665_y2025_10indicators,false
XIZANG,西藏,2025,1078.54,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68383.html,knife_665_y2025_10indicators,false
XIZANG,西藏,2025,84.79,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68383.html,knife_665_y2025_10indicators,false
YUNNAN,云南,2025,32765.78,亿元,gdp_total,地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68361.html,knife_665_y2025_10indicators,false
YUNNAN,云南,2025,4.1,%,gdp_growth,地区生产总值增速,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68361.html,knife_665_y2025_10indicators,false
YUNNAN,云南,2025,4320.77,亿元,primary_gdp,第一产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68361.html,knife_665_y2025_10indicators,false
YUNNAN,云南,2025,10500.61,亿元,secondary_gdp,第二产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68361.html,knife_665_y2025_10indicators,false
YUNNAN,云南,2025,17944.4,亿元,tertiary_gdp,第三产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68361.html,knife_665_y2025_10indicators,false
YUNNAN,云南,2025,70472.0,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68361.html,knife_665_y2025_10indicators,false
YUNNAN,云南,2025,1192.77,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68361.html,knife_665_y2025_10indicators,false
YUNNAN,云南,2025,12786.21,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68361.html,knife_665_y2025_10indicators,false
YUNNAN,云南,2025,2737.36,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68361.html,knife_665_y2025_10indicators,false
SHANGHAI,上海,2025,56708.71,亿元,gdp_total,地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68318.html,knife_665_y2025_10indicators,false
SHANGHAI,上海,2025,5.4,%,gdp_growth,地区生产总值增速,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68318.html,knife_665_y2025_10indicators,false
SHANGHAI,上海,2025,99.39,亿元,primary_gdp,第一产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68318.html,knife_665_y2025_10indicators,false
SHANGHAI,上海,2025,11650.62,亿元,secondary_gdp,第二产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68318.html,knife_665_y2025_10indicators,false
SHANGHAI,上海,2025,44958.7,亿元,tertiary_gdp,第三产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68318.html,knife_665_y2025_10indicators,false
SHANGHAI,上海,2025,8500.91,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68318.html,knife_665_y2025_10indicators,false
SHANGHAI,上海,2025,270.66,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68318.html,knife_665_y2025_10indicators,false
SHANGHAI,上海,2025,16600.93,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68318.html,knife_665_y2025_10indicators,false
SHANGHAI,上海,2025,113089.82,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68318.html,knife_665_y2025_10indicators,false
HEILONGJIANG,黑龙江,2025,16878.0,亿元,gdp_total,地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68290.html,knife_665_y2025_10indicators,false
HEILONGJIANG,黑龙江,2025,4.2,%,gdp_growth,地区生产总值增速,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68290.html,knife_665_y2025_10indicators,false
HEILONGJIANG,黑龙江,2025,3352.6,亿元,primary_gdp,第一产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68290.html,knife_665_y2025_10indicators,false
HEILONGJIANG,黑龙江,2025,4008.8,亿元,secondary_gdp,第二产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68290.html,knife_665_y2025_10indicators,false
HEILONGJIANG,黑龙江,2025,9516.6,亿元,tertiary_gdp,第三产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68290.html,knife_665_y2025_10indicators,false
HEILONGJIANG,黑龙江,2025,1535.0,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68290.html,knife_665_y2025_10indicators,false
HEILONGJIANG,黑龙江,2025,474.9,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68290.html,knife_665_y2025_10indicators,false
HEILONGJIANG,黑龙江,2025,5622.1,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68290.html,knife_665_y2025_10indicators,false
HEILONGJIANG,黑龙江,2025,3125.9,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68290.html,knife_665_y2025_10indicators,false
CHONGQING,重庆,2025,33757.93,亿元,gdp_total,地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68287.html,knife_665_y2025_10indicators,false
CHONGQING,重庆,2025,5.3,%,gdp_growth,地区生产总值增速,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68287.html,knife_665_y2025_10indicators,false
CHONGQING,重庆,2025,2124.14,亿元,primary_gdp,第一产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68287.html,knife_665_y2025_10indicators,false
CHONGQING,重庆,2025,11787.74,亿元,secondary_gdp,第二产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68287.html,knife_665_y2025_10indicators,false
CHONGQING,重庆,2025,19846.05,亿元,tertiary_gdp,第三产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68287.html,knife_665_y2025_10indicators,false
CHONGQING,重庆,2025,105874.0,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68287.html,knife_665_y2025_10indicators,false
CHONGQING,重庆,2025,2735.8,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68287.html,knife_665_y2025_10indicators,false
CHONGQING,重庆,2025,8006.78,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68287.html,knife_665_y2025_10indicators,false
CHONGQING,重庆,2025,16688.5,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68287.html,knife_665_y2025_10indicators,false
CHONGQING,重庆,2025,8006.78,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68287.html,knife_665_y2025_10indicators,false
JIANGXI,江西,2025,36020.0,亿元,gdp_total,地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68286.html,knife_665_y2025_10indicators,false
JIANGXI,江西,2025,5.2,%,gdp_growth,地区生产总值增速,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68286.html,knife_665_y2025_10indicators,false
JIANGXI,江西,2025,2649.9,亿元,primary_gdp,第一产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68286.html,knife_665_y2025_10indicators,false
JIANGXI,江西,2025,14274.5,亿元,secondary_gdp,第二产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68286.html,knife_665_y2025_10indicators,false
JIANGXI,江西,2025,19095.6,亿元,tertiary_gdp,第三产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68286.html,knife_665_y2025_10indicators,false
JIANGXI,江西,2025,80259.0,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68286.html,knife_665_y2025_10indicators,false
JIANGXI,江西,2025,3079.2,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68286.html,knife_665_y2025_10indicators,false
JIANGXI,江西,2025,1814.2,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68286.html,knife_665_y2025_10indicators,false
JIANGXI,江西,2025,13422.7,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68286.html,knife_665_y2025_10indicators,false
JIANGXI,江西,2025,4823.0,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68286.html,knife_665_y2025_10indicators,false
BEIJING,北京,2025,52073.4,亿元,gdp_total,地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68263.html,knife_665_y2025_10indicators,false
BEIJING,北京,2025,5.4,%,gdp_growth,地区生产总值增速,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68263.html,knife_665_y2025_10indicators,false
BEIJING,北京,2025,109.2,亿元,primary_gdp,第一产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68263.html,knife_665_y2025_10indicators,false
BEIJING,北京,2025,7187.4,亿元,secondary_gdp,第二产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/68263.html,knife_665_y2025_10indicators,false
