province_code,province_name_cn,year,value,unit,indicator_key,indicator_label_cn,status,missing_reason,lineage_source_type,lineage_origin,lineage_ruling,lineage_is_demo
JILIN,吉林,2022,851.0,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35559.html,knife_665_y2022,false
JILIN,吉林,2022,3807.72,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35559.html,knife_665_y2022,false
JILIN,吉林,2022,1558.54,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35559.html,knife_665_y2022,false
NEI_MENGGU,内蒙古,2022,23159.0,亿元,gdp_total,地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35106.html,knife_665_y2022,false
NEI_MENGGU,内蒙古,2022,4.2,%,gdp_growth,GDP 增速,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35106.html,knife_665_y2022,false
NEI_MENGGU,内蒙古,2022,2654.0,亿元,primary_gdp,第一产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35106.html,knife_665_y2022,false
NEI_MENGGU,内蒙古,2022,11242.0,亿元,secondary_gdp,第二产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35106.html,knife_665_y2022,false
NEI_MENGGU,内蒙古,2022,9263.0,亿元,tertiary_gdp,第三产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35106.html,knife_665_y2022,false
NEI_MENGGU,内蒙古,2022,96474.0,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35106.html,knife_665_y2022,false
NEI_MENGGU,内蒙古,2022,2824.4,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35106.html,knife_665_y2022,false
NEI_MENGGU,内蒙古,2022,978.3,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35106.html,knife_665_y2022,false
NEI_MENGGU,内蒙古,2022,4971.4,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35106.html,knife_665_y2022,false
NEI_MENGGU,内蒙古,2022,1523.6,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35106.html,knife_665_y2022,false
QINGHAI,青海,2022,3610.07,亿元,gdp_total,地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/34947.html,knife_665_y2022,false
QINGHAI,青海,2022,2.3,%,gdp_growth,GDP 增速,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/34947.html,knife_665_y2022,false
QINGHAI,青海,2022,380.18,亿元,primary_gdp,第一产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/34947.html,knife_665_y2022,false
QINGHAI,青海,2022,1585.69,亿元,secondary_gdp,第二产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/34947.html,knife_665_y2022,false
QINGHAI,青海,2022,1644.2,亿元,tertiary_gdp,第三产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/34947.html,knife_665_y2022,false
QINGHAI,青海,2022,60724.0,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/34947.html,knife_665_y2022,false
QINGHAI,青海,2022,329.1,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/34947.html,knife_665_y2022,false
QINGHAI,青海,2022,842.08,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/34947.html,knife_665_y2022,false
QINGHAI,青海,2022,842.08,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/34947.html,knife_665_y2022,false
QINGHAI,青海,2022,43.0,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/34947.html,knife_665_y2022,false
SHAANXI,陕西,2022,32772.68,亿元,gdp_total,地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35911.html,knife_665_y2022,false
SHAANXI,陕西,2022,4.3,%,gdp_growth,GDP 增速,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35911.html,knife_665_y2022,false
SHAANXI,陕西,2022,2575.34,亿元,primary_gdp,第一产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35911.html,knife_665_y2022,false
SHAANXI,陕西,2022,15933.11,亿元,secondary_gdp,第二产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35911.html,knife_665_y2022,false
SHAANXI,陕西,2022,14264.23,亿元,tertiary_gdp,第三产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35911.html,knife_665_y2022,false
SHAANXI,陕西,2022,82864.0,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35911.html,knife_665_y2022,false
SHAANXI,陕西,2022,4254.79,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35911.html,knife_665_y2022,false
SHAANXI,陕西,2022,10401.61,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35911.html,knife_665_y2022,false
SHAANXI,陕西,2022,4835.34,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35911.html,knife_665_y2022,false
SHANDONG,山东,2022,87435.1,亿元,gdp_total,地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/34971.html,knife_665_y2022,false
SHANDONG,山东,2022,3.9,%,gdp_growth,GDP 增速,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/34971.html,knife_665_y2022,false
SHANDONG,山东,2022,6298.6,亿元,primary_gdp,第一产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/34971.html,knife_665_y2022,false
SHANDONG,山东,2022,35014.2,亿元,secondary_gdp,第二产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/34971.html,knife_665_y2022,false
SHANDONG,山东,2022,46122.3,亿元,tertiary_gdp,第三产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/34971.html,knife_665_y2022,false
SHANDONG,山东,2022,7104.0,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/34971.html,knife_665_y2022,false
SHANDONG,山东,2022,9225.9,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/34971.html,knife_665_y2022,false
SHANDONG,山东,2022,33236.2,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/34971.html,knife_665_y2022,false
SHANDONG,山东,2022,5936.9,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/34971.html,knife_665_y2022,false
SHANXI,山西,2022,25642.59,亿元,gdp_total,地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35324.html,knife_665_y2022,false
SHANXI,山西,2022,4.4,%,gdp_growth,GDP 增速,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35324.html,knife_665_y2022,false
SHANXI,山西,2022,1340.4,亿元,primary_gdp,第一产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35324.html,knife_665_y2022,false
SHANXI,山西,2022,13840.85,亿元,secondary_gdp,第二产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35324.html,knife_665_y2022,false
SHANXI,山西,2022,10461.34,亿元,tertiary_gdp,第三产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35324.html,knife_665_y2022,false
SHANXI,山西,2022,73675.0,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35324.html,knife_665_y2022,false
SHANXI,山西,2022,1764.2,亿元,fixed_asset,固定资产投资,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35324.html,knife_665_y2022,false
SHANXI,山西,2022,7562.7,亿元,retail,社会消费品零售总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35324.html,knife_665_y2022,false
SHANXI,山西,2022,1845.6,亿元,trade,进出口总额,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35324.html,knife_665_y2022,false
SICHUAN,四川,2022,56749.8,亿元,gdp_total,地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35297.html,knife_665_y2022,false
SICHUAN,四川,2022,2.9,%,gdp_growth,GDP 增速,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35297.html,knife_665_y2022,false
SICHUAN,四川,2022,5964.3,亿元,primary_gdp,第一产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35297.html,knife_665_y2022,false
SICHUAN,四川,2022,21157.1,亿元,secondary_gdp,第二产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35297.html,knife_665_y2022,false
SICHUAN,四川,2022,29628.4,亿元,tertiary_gdp,第三产业增加值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35297.html,knife_665_y2022,false
SICHUAN,四川,2022,67777.0,元,gdp_percapita,人均地区生产总值,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35297.html,knife_665_y2022,false
SICHUAN,四川,2022,4882.2,亿元,fiscal_rev,一般公共预算收入,,,hongheiku_tjgb,https://tjgb.hongheiku.com/sjtjgb/35297.html,knife_665_y2022,false
